"category","search_term","title","identifier","url","mediatype","confidence_score","creator","publisher","page_count"
"figures","Napoleon","Medallic history of Napoleon. A collection of all the medals, coins, and jettons, relating to his actions and reign. From the year 1796-1815","medallichistoryo00milluoft","https://archive.org/details/medallichistoryo00milluoft","texts","86","Millin, Aubin Louis, 1759-1818, Millingen, James, 1774-1845","London Printed for the editor","266"
"figures","Christiane F","Christiane f. : an autobiography of a child prostitute and heroin addict","christianef00fchr","https://archive.org/details/christianef00fchr","texts","86","F., Christiane","[Place of publication not identified] : Bantam","262"
"visual_art_and_artists","Jean Dubuffet","Drawings","drawings0000dubu","https://archive.org/details/drawings0000dubu","texts","85","Dubuffet, Jean, 1901-","New York, Museum of Modern Art; distributed by New York Graphic Society, Greenwich, Conn","58"
"visual_art_and_artists","Art Brut","Art brut","artbrut0000thev","https://archive.org/details/artbrut0000thev","texts","85","Thévoz, Michel","New York : Rizzoli","190"
"visual_art_and_artists","Cy Twombly","Cy Twombly: a retrospective","cytwomblyretrosp0000varn","https://archive.org/details/cytwomblyretrosp0000varn","texts","85","Varnedoe, Kirk, 1946-2003","New York : Museum of Modern Art : Distributed by H.N. Abrams","186"
"visual_art_and_artists","Robert Motherwell","Robert Motherwell : the Dedalus sketchbooks","robertmotherwell00moth","https://archive.org/details/robertmotherwell00moth","texts","85","Motherwell, Robert, 1915-, Glenn, Constance, Glenn, Jack","New York : H.N. Abrams","66"
"visual_art_and_artists","Robert Motherwell","Reconciliation elegy","reconciliationel00moth","https://archive.org/details/reconciliationel00moth","texts","85","Motherwell, Robert, Bigelow, Robert, Scofield, John E, Carmean, E. A","Geneva : Skira ; New York : Rizzoli","94"
"visual_art_and_artists","Robert Motherwell","Motherwell","motherwell0000flam","https://archive.org/details/motherwell0000flam","texts","85","Flam, Jack D","New York : Rizzoli","138"
"visual_art_and_artists","Frank Lloyd Wright","The natural house","naturalhouse0000wrig","https://archive.org/details/naturalhouse0000wrig","texts","85","Wright, Frank Lloyd, 1867-1959","New York, Horizon Press","234"
"film_and_cinema","Kenneth Anger","Hollywood Babylon: The Legendary Underground Classic of Hollywood's Darkest and Best Kept Secrets","hollywoodbabylon0000kenn","https://archive.org/details/hollywoodbabylon0000kenn","texts","85","Kenneth Film - Anger","Dell Publishing Co (delta)","326"
"literature","Friedrich Nietzsche","The life of Friedrich Nietzsche","lifeoffriedrichn00haluoft","https://archive.org/details/lifeoffriedrichn00haluoft","texts","85","Halévy, Daniel, 1872-1962, Hone, Joseph M. (Joseph Maunsell), 1882-1959, Kettle, Thomas Michael, 1880-1916, Stockwell, Rhea Fuller (bookplate)","London : Unwin","380"
"literature","Friedrich Nietzsche","Dostoevsky, Kierkegaard, Nietzsche, and Kafka; four prophets of our destiny","dostoevskykierke00hubb","https://archive.org/details/dostoevskykierke00hubb","texts","85","Hubben, William, 1895-1974","New York, Collier Books","194"
"literature","Friedrich Nietzsche","Gesammelte Werke","gesammeltewerke01nietuoft","https://archive.org/details/gesammeltewerke01nietuoft","texts","85","Nietzsche, Friedrich Wilhelm, 1844-1900, Oehler, Richard, 1878-1948","München Musarion Verlag","492"
"literature","Friedrich Nietzsche","The gospel of superman : the philosophy of Friedrich Nietzsche","gospelofsuperman00lichuoft","https://archive.org/details/gospelofsuperman00lichuoft","texts","85","Lichtenberger, Henri, 1864-1941, Kennedy, J. M. (John McFarland)","New York : Macmillan","246"
"literature","Friedrich Nietzsche","Thus spake Zarathustra, a book for all and none. Translated by Alexander Tille","thusspakezaralt00nietuoft","https://archive.org/details/thusspakezaralt00nietuoft","texts","85","Nietzsche, Friedrich Wilhelm, 1844-1900","London Allen & Unwin","478"
"literature","Henry Miller","Under the roofs of Paris","underroofsofpari0000mill","https://archive.org/details/underroofsofpari0000mill","texts","85","Miller, Henry, 1891-1980","New York : Grove Press","294"
"literature","Henry Miller","Hand-book almanac for the Pacific states [microform] : an official register and business dirctory of the states of California and Oregon, the territories of Washington, Nevada and Utah, and the colonies of British Columbia and Vancouver Island, for the year 1863","cihm_18390","https://archive.org/details/cihm_18390","texts","85","Knight, William H. (William Henry), 1835-1925","San Francisco : H.H. Bancroft; New York : N.C. Miller; London : S. Low, Son","448"
"literature","Henry Miller","Daisy Miller : a study","daisymillerstudy00jamerich","https://archive.org/details/daisymillerstudy00jamerich","texts","85","James, Henry, 1843-1916","New York : Harper & Brothers","136"
"literature","Mass Psychology of Fascism","wilhelm-reich-the-mass-psychology-of-fascism","wilhelm-reich-the-mass-psychology-of-fascism","https://archive.org/details/wilhelm-reich-the-mass-psychology-of-fascism","texts","84","","","435"
"literature","Friedrich Nietzsche","The Case Of Wagner, Nietzsche Contra Wagner, and Selected Aphorisms.","thecaseofwagnern25012gut","https://archive.org/details/thecaseofwagnern25012gut","texts","84","Nietzsche, Friedrich Wilhelm, 1844-1900","",""
"literature","Friedrich Nietzsche","Thus Spoke Zarathustra:A Book for All and None","thus_spoke_zarathustra","https://archive.org/details/thus_spoke_zarathustra","texts","84","Friedrich Nietzsche","","258"
"literature","Friedrich Nietzsche","Friedrich Nietzsche in seinen Werken.","Andreas-Salome_1894_Nietzsche","https://archive.org/details/Andreas-Salome_1894_Nietzsche","texts","84","Andreas-Salomé, Lou","","286"
"literature","Henry Miller","Riverside then and now; a history of Riverside, Illinois","riversidethennow00full","https://archive.org/details/riversidethennow00full","texts","84","Fuller, Spencer Samuel, 1873-, Ripley, Vernette Snyder, Mrs, Hoefer, E. O. C., Mrs, Mitchell, Catharine A, Miller, Henry A., Mrs, Bassman, Herbert J","Riverside, Ill. [Riverside News]","192"
"literature","Henry Miller","Greece : pictorial, descriptive and historical","greecepictoriald00word","https://archive.org/details/greecepictoriald00word","texts","84","Wordsworth, Christopher, 1807-1885, Brandard, Robert, 1805-1862, Radclyffe, Edward, 1810-1863, Appleton, J. W., fl. 1834-43, Bentley, J. C., (Joseph Clayton), 1809-1851, Woods, John, fl. 1835-1850, Wrightson, John, d. 1865, Adlard, Henry, Roberts, Edward John, 1797-1865, Miller, William, 1796-1882, Floyd, William, fl. 1832-1859, Creswick, Thomas, 1811-1869, Dower, John, fl. 1838-1846?, Fielding, Copley, 1787-1855, Sargent, G. F., fl. 1840-1860, Green, W. T., fl. 1837-1872, Smith, John Orrin, 1799-1843, Jackson, John, 1801-1848, Whymper, Josiah Wood, 1813-1903, Slader, Samuel M, Williams, M. A. (Mary Ann), 1788-, Hart, Robert, fl. 1833-1869, Branston, Allen Robert, 1778-1827, Bastin, J. (John), fl. 1840s, Kirchner, John, fl. 1840s, Landells, Ebenezer, 1808-1860, Gray, Charles, engraver, d. 1847, Williams, Thomas, b. ca. 1800, Dickes, William, 1815-1892, Huet, Paul, 1803-1869, Harvey, William, 1796-1866, W. L. Graves & Co. (printer)","London : William S. Orr and Co.","510"
"literature","Charles Bukowski","The last night of the earth poems","lastnightofearth00buko","https://archive.org/details/lastnightofearth00buko","texts","84","Bukowski, Charles","Santa Rosa : Black Sparrow Press","414"
"figures","Mussolini","Mussolini S Italy","mussolinisitaly005773mbp","https://archive.org/details/mussolinisitaly005773mbp","texts","84","Herman Finer","Henry Holt And company","571"
"film_and_cinema","Roman Polanski","Roman","roman00pola","https://archive.org/details/roman00pola","texts","83","Polanski, Roman","New York : Morrow","474"
"literature","Bret Easton Ellis","The rules of attraction","rulesofattractio0000elli","https://archive.org/details/rulesofattractio0000elli","texts","83","Ellis, Bret Easton","Picador","340"
"literature","Albert Camus","La peste","lapestecamu00camu","https://archive.org/details/lapestecamu00camu","texts","83","Camus, Albert, 1913-1960","[Paris] Gallimard","342"
"literature","Henry Miller","Sexus","sexus0000mill","https://archive.org/details/sexus0000mill","texts","83","Miller, Henry, 1891-1980","New York : Grove Press : Distributed by Random House","646"
"literature","Henry Miller","A literate passion : letters of Anaïs Nin and Henry Miller, 1932-1953","literatepassionl00nina","https://archive.org/details/literatepassionl00nina","texts","83","Nin, Anaïs, 1903-1977, Miller, Henry, 1891-, Stuhlmann, Gunther","San Diego : Harcourt Brace Jovanovich","458"
"literature","Charles Bukowski","Post Office; a novel","postofficenovel00buko","https://archive.org/details/postofficenovel00buko","texts","83","Bukowski, Charles","Los Angeles, Black Sparrow Press","206"
"literature","Charles Bukowski","Pulp","pulp00buko_0","https://archive.org/details/pulp00buko_0","texts","83","Bukowski, Charles","Santa Rosa, CA : Black Sparrow Press","218"
"literature","Marquis de Sade","Juliette","juliette0000marq","https://archive.org/details/juliette0000marq","texts","83","Marquis de Sade","Penguin Random House","1230"
"literature","Marquis de Sade","Les 120 journées de Sodome, ou L'école du libertinage / par le marquis de Sade ; publié pour la première fois d'après le manuscrit original, avec des annotations scientifiques, par le Dr. Eugène Dühren","bnf-bpt6k5454984c","https://archive.org/details/bnf-bpt6k5454984c","texts","83","","Club des bibliophiles (Paris)","557"
"literature","Marquis de Sade","Aline et Valcour, tome II: Roman philosophique","alineetvalcourto17707gut","https://archive.org/details/alineetvalcourto17707gut","texts","83","Sade, Marquis de, 1740-1814","",""
"literature","Marquis de Sade","Le Marquis de Sade : l'homme et l'écrivain d'après des documents inédits : avec une bibliographie de ses oeuvres","lemarquisdesadel00alm","https://archive.org/details/lemarquisdesadel00alm","texts","83","Alméras, Henri d', 1861-1938","Paris : A. Michel","426"
"literature","Marquis de Sade","The 120 days of Sodom, or, The School of Libertinage","120daysofsodomor0000sade","https://archive.org/details/120daysofsodomor0000sade","texts","83","Sade, marquis de, 1740-1814, author","[London] : Penguin Books","470"
"figures","Mussolini","The Fascist Movement in Italian life;","fascistmovementi00gorguoft","https://archive.org/details/fascistmovementi00gorguoft","texts","83","Gorgolini, Pietro, 1891-, Mussolini, Benito, 1883-1945, Petre, Maude D., 1863-","London, Unwin","240"
"figures","Menendez Brothers","Blood brothers : the inside story of the Menendez murders","bloodbrothersins00sobl","https://archive.org/details/bloodbrothersins00sobl","texts","83","Soble, Ron, Johnson, John, 1947-","New York : Onyx","414"
"film_and_cinema","Kenneth Anger","Kenneth Anger's Hollywood Babylon II","kennethangershol00ange","https://archive.org/details/kennethangershol00ange","texts","82","Anger, Kenneth","New York, NY : New American Library","358"
"literature","Albert Camus","Correspondance : 1932-1960","correspondance190000camu","https://archive.org/details/correspondance190000camu","texts","82","Camus, Albert, 1913-1960","[Paris] : Gallimard","298"
"literature","Albert Camus","A happy death","happydeath00camu","https://archive.org/details/happydeath00camu","texts","82","Camus, Albert, 1913-1960","New York, Vintage Books","214"
"literature","Albert Camus","At the existentialist café : freedom, being, and apricot cocktails with Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Karl Jaspers, Edmund Husserl, Maurice Merleau-Ponty and others","atexistentialist0000bake_v7j6","https://archive.org/details/atexistentialist0000bake_v7j6","texts","82","Bakewell, Sarah, author","New York : Other Press","458"
"literature","Albert Camus","Le premier homme","lepremierhomme0000camu","https://archive.org/details/lepremierhomme0000camu","texts","82","Camus, Albert, 1913-1960","Paris : Gallimard","340"
"literature","Charles Bukowski","The most beautiful woman in town & other stories","mostbeautifulwom0000buko","https://archive.org/details/mostbeautifulwom0000buko","texts","82","Bukowski, Charles,Chiarello, Gail,Bukowski, Charles. Erections, ejaculations, exhibitions, and general tales of ordinary madness","San Francisco : City Lights Books","254"
"literature","Charles Bukowski","Tales of ordinary madness","talesofordinarym0000buko","https://archive.org/details/talesofordinarym0000buko","texts","82","Bukowski, Charles","San Francisco : City Lights Books","254"
"literature","Marquis de Sade","Le marquis de Sade et son temps : études relatives à l'histoire de la civilisation et des moeurs du XVIIIme siècle","lemarquisdesadee00bloc","https://archive.org/details/lemarquisdesadee00bloc","texts","82","Bloch, Iwan, 1872-1922","Berlin : H. Barsdorf","546"
"literature","Andre Breton","Le roman français au 19 siècle, avant Balzac","leromanfranais00lebruoft","https://archive.org/details/leromanfranais00lebruoft","texts","82","Le Breton, André, 1860-1930","Paris Boivin","332"
"figures","Mussolini","The Life Of Benito Mussolini","lifeofbenitomuss013661mbp","https://archive.org/details/lifeofbenitomuss013661mbp","texts","82","Margherita G. Sarfatti","Frederick A. Stokes Company","376"
"visual_art_and_artists","Bauhaus","The new architecture and the Bauhaus","newarchitectureb00grop","https://archive.org/details/newarchitectureb00grop","texts","81","Gropius, Walter, 1883-1969","Cambridge, Mass., M.I.T. Press","120"
"visual_art_and_artists","Terry Richardson","Lady Gaga","ladygaga0000rich","https://archive.org/details/ladygaga0000rich","texts","81","Richardson, Terry","New York : Grand Central Pub.","360"
"visual_art_and_artists","Frank Lloyd Wright","The Frank Lloyd Wright collection of Japanese antique prints","franklloydwright00ande","https://archive.org/details/franklloydwright00ande","texts","81","Anderson Galleries, Inc","[1927]","188"
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright, writings and buildings","franklloydwright0000wrig_j5o2","https://archive.org/details/franklloydwright0000wrig_j5o2","texts","81","Wright, Frank Lloyd, 1867-1959","Cleveland ; New York : Meridian Books, The World Publishing Company","358"
"literature","Bret Easton Ellis","Glamorama","glamorama0000elli","https://archive.org/details/glamorama0000elli","texts","81","Ellis, Bret Easton","London : Picador","502"
"literature","Albert Camus","The fall. : a novel","fallnovel00camu","https://archive.org/details/fallnovel00camu","texts","81","Camus, Albert, 1913-1960","New York : Vintage/Random House","168"
"literature","Albert Camus","Resistance, rebellion, and death","resistancerebell00camu_0","https://archive.org/details/resistancerebell00camu_0","texts","81","Camus, Albert, 1913-1960","New York : Vintage International","294"
"literature","Albert Camus","The rebel","rebeltheessayonm0000albe","https://archive.org/details/rebeltheessayonm0000albe","texts","81","Camus, Albert, 1913-1960","New York, Knopf","286"
"literature","Albert Camus","L'envers et l'endroit","lenversetlendroi00camu","https://archive.org/details/lenversetlendroi00camu","texts","81","Camus, Albert (1913-1960). Auteur","[Paris] : Gallimard","140"
"literature","Albert Camus","The stranger","strangercamu00camu","https://archive.org/details/strangercamu00camu","texts","81","Camus, Albert, 1913-1960, Gilbert, Stuart, tr","New York, A.A. Knopf","168"
"literature","Albert Camus","Albert Camus : a biography","albertcamus00herb","https://archive.org/details/albertcamus00herb","texts","81","Lottman, Herbert R","Garden City, N.Y. : Doubleday","794"
"literature","Albert Camus","Notebooks, 1942-1951","notebooks19421950000albe","https://archive.org/details/notebooks19421950000albe","texts","81","Camus, Albert, 1913-1960","New York : Knopf","298"
"literature","Charles Bukowski","You get so alone at times that it just makes sense","yougetsoaloneatt0000buko","https://archive.org/details/yougetsoaloneatt0000buko","texts","81","Bukowski, Charles","Santa Rosa : Black Sparrow Press","326"
"literature","Charles Bukowski","The pleasures of the damned : poems, 1951-1993","pleasuresofdamne0000buko","https://archive.org/details/pleasuresofdamne0000buko","texts","81","Bukowski, Charles","New York : Ecco ; Enfield : Publishers Group UK [distributor]","580"
"literature","Charles Bukowski","Burning in water, drowning in flame","burninginwaterdr00buko_0","https://archive.org/details/burninginwaterdr00buko_0","texts","81","Bukowski, Charles","New York : Ecco","254"
"literature","Charles Bukowski","Ask the dust","askdust00fant","https://archive.org/details/askdust00fant","texts","81","Fante, John, 1909-1983, Bukowski, Charles","Santa Rosa, CA : HarperCollins","176"
"literature","Charles Bukowski","Ham on rye : a novel","hamonryenovel0000buko_b8p1","https://archive.org/details/hamonryenovel0000buko_b8p1","texts","81","Bukowski, Charles","Santa Barbara : Black Sparrow","294"
"literature","Charles Bukowski","Charles Bukowski","charlesbukowski0000mile","https://archive.org/details/charlesbukowski0000mile","texts","81","Miles, Barry, 1943-","London : Virgin","330"
"literature","Charles Bukowski","Sifting through the madness for the word, the line, the way : new poems","siftingthroughma00char","https://archive.org/details/siftingthroughma00char","texts","81","Bukowski, Charles, Martin, John, 1930-","New York : Ecco","420"
"literature","Charles Bukowski","On love","onlove0000buko","https://archive.org/details/onlove0000buko","texts","81","Bukowski, Charles, author","Edinburgh : Canongate","230"
"literature","William S. Burroughs","Junky","junky0000burr","https://archive.org/details/junky0000burr","texts","81","Burroughs, William S., 1914-1997","New York : Penguin Books","214"
"literature","William S. Burroughs","Interzone","interzone00burr","https://archive.org/details/interzone00burr","texts","81","Burroughs, William S., 1914-, Grauerholz, James","New York, N.Y. : Viking","234"
"literature","William S. Burroughs","The western lands","westernlands00burr_0","https://archive.org/details/westernlands00burr_0","texts","81","William S. Burroughs","Viking","280"
"literature","William S. Burroughs","The place of dead roads","placeofdeadroads00burr","https://archive.org/details/placeofdeadroads00burr","texts","81","Burroughs, William S., 1914-","New York : Holt, Rinehart, and Winston","330"
"literature","Marquis de Sade","Le marquis de Sade et son temps. Études relatives à l'histoire de la civilisation et des moeures du XVIIIme siècle","bub_gb_dQIbAAAAYAAJ_2","https://archive.org/details/bub_gb_dQIbAAAAYAAJ_2","texts","81","Bloch, Iwan, 1872-1922, Weber-Riga, A. tr, Uzanne, Octave, 1852-1931","Berlin [etc.] H. Barsdorf [etc.]",""
"literature","Marquis de Sade","Aline et Valcour; ou, Le roman philosophique; écrit à la Bastille, un an avant la Révolution de France","alineetvalcourou04sade","https://archive.org/details/alineetvalcourou04sade","texts","81","Sade, marquis de, 1740-1814","Bruxelles, J.-J. Gay","334"
"literature","Marquis de Sade","Zoloë","zolosade00sade","https://archive.org/details/zolosade00sade","texts","81","Sade, marquis de, 1740-1814","Paris : Montmartre","268"
"literature","Marquis de Sade","Aline et Valcour, tome 1: ou le roman philosophique","alineetvalcourto16885gut","https://archive.org/details/alineetvalcourto16885gut","texts","81","Sade, Marquis de, 1740-1814","",""
"literature","Marquis de Sade","Neue Forschungen Ã¼ber den Marquis de Sade und seine Zeit, mit besonderer BerÃ¼cksichtigung der Sexualphilosophie de Sade's auf Grund des neuentdeckten Original-Manuskriptes seines Hauptwerkes ""Die 120 Tage von Sodom."" mit mehreren bisher unverÃ¶ffentlichten Briefen und Fragmenten","neueforschungenb00dhre","https://archive.org/details/neueforschungenb00dhre","texts","81","DÃ¼hren, Eugen, 1872-1922","Berlin, Harrwitz","530"
"literature","Marquis de Sade","L'oeuvre; pages choisies comprenant des morceaux inédits et des lettres publiées pour la première fois ... Introd., essai bibliographique et notes par Guillaume Apollinaire. Ouvrage orné de huit illus. hors texte","loeuvrepageschoi00sadeuoft","https://archive.org/details/loeuvrepageschoi00sadeuoft","texts","81","Sade, marquis de, 1740-1814, Apollinaire, Guillaume, 1880-1918","Paris Bibliothèque des curieux","364"
"literature","Marquis de Sade","Les crimes de l'amour Précédé d'un avant-propos, suivi des idées sur les romans, de l'auteur des crimes de l'amour à Villeterque, d'une notice bio-bibliographique du marquis de Sade: l'homme et ses écrits et du discours prononcé par le marquis de Sade à la section des piques.","lescrimesdelamou28718gut","https://archive.org/details/lescrimesdelamou28718gut","texts","81","Sade, Marquis de, 1740-1814","",""
"literature","Marquis de Sade","The complete Marquis de Sade. Volume 1","completemarquisd0000sade","https://archive.org/details/completemarquisd0000sade","texts","81","Sade, marquis de, 1740-1814","Los Angeles : Holloway House","646"
"literature","Andre Breton","Balzac, l'homme et l'oeuvre","balzaclhommeetlo00lebruoft","https://archive.org/details/balzaclhommeetlo00lebruoft","texts","81","Le Breton, André, 1860-1930","Paris A. Colin","310"
"literature","Andre Breton","Le roman au dix-septième siècle","leromanaudixsept00lebruoft","https://archive.org/details/leromanaudixsept00lebruoft","texts","81","Le Breton, André, 1860-1930","Paris Hachette","348"
"literature","Andre Breton","Mad love = L'amour fou","madlovelamourfou00bret","https://archive.org/details/madlovelamourfou00bret","texts","81","Breton, André, 1896-1966","Lincoln : University of Nebraska Press","164"
"literature","Andre Breton","De animalibus apud Vergilium","deanimalibusapu00bretgoog","https://archive.org/details/deanimalibusapu00bretgoog","texts","81","André Le Breton","Lecène, Oudin et Soc.","133"
"figures","John Wayne Gacy","Killer clown : the John Wayne Gacy murders","killerclownjohnw0000sull","https://archive.org/details/killerclownjohnw0000sull","texts","81","Sullivan, Terry","New York : Pinnacle Books","406"
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet","jeandubuffet0000danc","https://archive.org/details/jeandubuffet0000danc","texts","80","Danchin, Laurent, 1946-2017","Paris : Terrail","214"
"visual_art_and_artists","Jean Dubuffet","Art brut in America : the incursion of Jean Dubuffet","artbrutinamerica0000unse","https://archive.org/details/artbrutinamerica0000unse","texts","80","","New York : American Folk Art Museum, Minneapolis, MN : Shapco Printing","254"
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet : rétrospective : peintures, sculptures, dessins, 6 juillet-6 octobre 1985, Fondation Maeght","jeandubuffetretr0000dubu","https://archive.org/details/jeandubuffetretr0000dubu","texts","80","Dubuffet, Jean, 1901-1985","Saint-Paul : Fondation Maeght","200"
"visual_art_and_artists","Jean Dubuffet","Dubuffet Retrospektive : Akademie der Künste, Berlin, 7. September bis 26. Oktober 1980, Museum Moderner Kunst, Wien, Museum des 20. Jahrhunderts, Schweizergarten, 20. November 1980 bis 18. Januar 1981, Josef-Haubrich-Kunsthalle, Köln, 7. Februar bis 29. März 1981","dubuffetretrospe0000dubu","https://archive.org/details/dubuffetretrospe0000dubu","texts","80","Dubuffet, Jean, 1901-1985","Berlin : Akademie der Künste","434"
"visual_art_and_artists","Art Brut","Outsider art sourcebook : art brut, folk art, outsider art","outsiderartsourc0000unse","https://archive.org/details/outsiderartsourc0000unse","texts","80","","Herts, U.K. : Raw Vision","302"
"visual_art_and_artists","Cy Twombly","Cy Twombly : paintings, works on paper, sculpture","cytwomblypaintin0000twom","https://archive.org/details/cytwomblypaintin0000twom","texts","80","Twombly, Cy, 1928-2011","[Munich] : Prestel-Verlag","242"
"visual_art_and_artists","Cy Twombly","Cy Twombly : [exposition, Paris - Centre national d'art et de culture Georges Pompidou, 30 novembre - 24 avril 2017]","cytwomblyexposit0000unse","https://archive.org/details/cytwomblyexposit0000unse","texts","80","","Paris : Éditions du Centre Pompidou","330"
"visual_art_and_artists","Cy Twombly","Cy Twombly : Photographien, Druckgraphiken und Papierarbeiten aus der Sammlung Grosshaus = Photographs, prints and works on paper from the Grosshaus collection","cytwomblyphotogr0000twom","https://archive.org/details/cytwomblyphotogr0000twom","texts","80","Twombly, Cy, 1928-2011","Köln : König","222"
"visual_art_and_artists","Cy Twombly","Cy Twombly : das skulpturale Werk","cytwomblydasskul0000hoch","https://archive.org/details/cytwomblydasskul0000hoch","texts","80","Hochdörfer, Achim","Klagenfurt : Ritter","210"
"visual_art_and_artists","Robert Motherwell","Works","worksburn02burn","https://archive.org/details/worksburn02burn","texts","80","Burns, Robert, 1759-1796, Hogg, James, 1770-1835, Motherwell, William, 1797-1835","London A. Fullarton","358"
"visual_art_and_artists","Robert Motherwell","The collected writings of Robert Motherwell","collectedwriting00moth","https://archive.org/details/collectedwriting00moth","texts","80","Motherwell, Robert, Terenzio, Stephanie","Berkeley, Calif. : University of California Press","404"
"visual_art_and_artists","Robert Motherwell","The writings of Robert Motherwell","writingsofrobert00moth","https://archive.org/details/writingsofrobert00moth","texts","80","Motherwell, Robert, Ashton, Dore, Banach, Joan","Berkeley : University of California Press","406"
"visual_art_and_artists","Robert Motherwell","Robert Motherwell","robertmotherwell0000moth","https://archive.org/details/robertmotherwell0000moth","texts","80","Motherwell, Robert","New York : Abbeville Press","166"
"visual_art_and_artists","Robert Motherwell","The painter and the printer : Robert Motherwell's graphics, 1943-1980","painterprint00tere","https://archive.org/details/painterprint00tere","texts","80","Terenzio, Stephanie, Motherwell, Robert, Belknap, Dorothy C","New York, N.Y. : American Federation of Arts","258"
"visual_art_and_artists","Robert Motherwell","Robert Motherwell : what art holds","robertmotherwell0000caws","https://archive.org/details/robertmotherwell0000caws","texts","80","Caws, Mary Ann","New York : Columbia University Press","290"
"visual_art_and_artists","Francis Picabia","Pensées sans langage","pensessanslangag56892gut","https://archive.org/details/pensessanslangag56892gut","texts","80","Francis Picabia","Project Gutenberg",""
"visual_art_and_artists","Francis Picabia","Picabia : le peintre & l'aqua-fortiste","picabialepeintre00andr","https://archive.org/details/picabialepeintre00andr","texts","80","André, Edouard, author","Paris : Eugène Rey","72"
"visual_art_and_artists","Francis Picabia","Making mischief : Dada invades New York","makingmischiefda0000naum","https://archive.org/details/makingmischiefda0000naum","texts","80","Naumann, Francis M","New York : Whitney Museum of American Art","312"
"visual_art_and_artists","Francis Picabia","Duchamp, Man Ray, Picabia","isbn_9781854377319","https://archive.org/details/isbn_9781854377319","texts","80","","London : Tate","254"
"visual_art_and_artists","Francis Picabia","Francis Picabia et la crise des valeurs figuratives, 1900-1925","francispicabia0000unse","https://archive.org/details/francispicabia0000unse","texts","80","Le Bot, Marc","Paris, Klincksieck","268"
"visual_art_and_artists","Francis Picabia","Caravansérail 1924","caravanserail0000unse","https://archive.org/details/caravanserail0000unse","texts","80","Picabia, Francis, 1879-1953","Paris : Belfond","202"
"visual_art_and_artists","Francis Picabia","Écrits","ecrits0001pica","https://archive.org/details/ecrits0001pica","texts","80","Picabia, Francis, 1879-1953","Paris : P. Belfond","294"
"visual_art_and_artists","Bauhaus","Teaching at the Bauhaus","teachingatbauhau0000wick","https://archive.org/details/teachingatbauhau0000wick","texts","80","Wick, Rainer","Ostfildern-Ruit : Hatje Cantz ; New York, NY : distribution in the U.S., D.A.P., Distributed Art Publishers","414"
"visual_art_and_artists","Bauhaus","Bauhaus","bauhaus0000kenn","https://archive.org/details/bauhaus0000kenn","texts","80","Kennedy, Andrew","London : Star Fire","390"
"visual_art_and_artists","Bauhaus","Women's work : textile art from the Bauhaus","womensworktextil0000welt","https://archive.org/details/womensworktextil0000welt","texts","80","Weltge-Wortmann, Sigrid","San Francisco : Chronicle Books","218"
"visual_art_and_artists","Bauhaus","The Theater of the Bauhaus","theaterofbauhaus00schl","https://archive.org/details/theaterofbauhaus00schl","texts","80","Schlemmer, Oskar, 1888-1943, Moholy-Nagy, László, 1895-1946, Molnár, Farkas","Middletown, Conn. : Wesleyan University Press","120"
"visual_art_and_artists","Bauhaus","The Bauhaus group","bauhausgroupsixm00webe","https://archive.org/details/bauhausgroupsixm00webe","texts","80","Nicholas Fox Weber","Alfred A. Knopf","568"
"visual_art_and_artists","Antoni Tapies","Antoni Tàpies : from object to sculpture (1964-2002)","antonitpiesfromo0000tapi","https://archive.org/details/antonitpiesfromo0000tapi","texts","80","Tàpies, Antoni, 1923-2012","Madrid : TF ; BIlbao : Guggenheim Bilbao","218"
"visual_art_and_artists","Antoni Tapies","antoni tapies","antonitapies0000unse","https://archive.org/details/antonitapies0000unse","texts","80","","","238"
"visual_art_and_artists","Antoni Tapies","Tapies: Complete Works Volume II: 1961-1968","tapiescompletewo0000andr","https://archive.org/details/tapiescompletewo0000andr","texts","80","Andreas Franzke, Antoni Tàpies","Poligrafa","384"
"visual_art_and_artists","Wallace Berman","Semina culture : Wallace Berman & his circle","seminaculturewal0000dunc","https://archive.org/details/seminaculturewal0000dunc","texts","80","Duncan, Michael, 1953-","New York, NY : D.A.P./Distributed Art Publishers ; Santa Monica, Calif. : Santa Monica Museum of Art","394"
"visual_art_and_artists","Kiki Picasso","Bohemian Paris : Picasso, Modigliani, Matisse, and the birth of modern art","bohemianparispic00fran","https://archive.org/details/bohemianparispic00fran","texts","80","Franck, Dan","New York : Grove Press","474"
"visual_art_and_artists","Frank Lloyd Wright","The decorative designs of Frank Lloyd Wright","decorativedesign00fran","https://archive.org/details/decorativedesign00fran","texts","80","Hanks, David A","New York : Dutton","278"
"visual_art_and_artists","Frank Lloyd Wright","In the cause of architecture, Frank Lloyd Wright : essays","incauseofarchite0000unse","https://archive.org/details/incauseofarchite0000unse","texts","80","Wright, Frank Lloyd, 1867-1959, author","New York, NY : Architectural Record","266"
"visual_art_and_artists","Frank Lloyd Wright","The master builders : Le Corbusier, Mies van der Rohe, Frank Lloyd Wright","masterbuildersle0000blak","https://archive.org/details/masterbuildersle0000blak","texts","80","Blake, Peter, 1920-2006","New York : Norton","446"
